4.72	-0.00329557
4.73	-0.0032751
4.74	-0.00325458
4.75	-0.00323402
4.76	-0.00321342
4.77	-0.00319278
4.78	-0.0031721
4.79	-0.00315138
4.8	-0.00313063
4.81	-0.00310984
4.82	-0.00308902
4.83	-0.00306817
4.84	-0.00304728
4.85	-0.00302636
4.86	-0.00300541
4.87	-0.00298444
4.88	-0.00296343
4.89	-0.0029424
4.9	-0.00292134
4.91	-0.00290026
4.92	-0.00287915
4.93	-0.00285802
4.94	-0.00283687
4.95	-0.00281569
4.96	-0.0027945
4.97	-0.00277329
4.98	-0.00275205
4.99	-0.0027308
5	-0.00270954
5.01	-0.00268825
5.02	-0.00266696
5.03	-0.00264565
5.04	-0.00262432
5.05	-0.00260298
5.06	-0.00258164
5.07	-0.00256028
5.08	-0.00253891
5.09	-0.00251753
5.1	-0.00249615
5.11	-0.00247476
5.12	-0.00245336
5.13	-0.00243196
5.14	-0.00241055
5.15	-0.00238914
5.16	-0.00236772
5.17	-0.0023463
5.18	-0.00232489
5.19	-0.00230347
5.2	-0.00228205
5.21	-0.00226063
5.22	-0.00223921
5.23	-0.0022178
5.24	-0.00219639
5.25	-0.00217498
5.26	-0.00215358
5.27	-0.00213219
5.28	-0.0021108
5.29	-0.00208941
5.3	-0.00206804
5.31	-0.00204667
5.32	-0.00202531
5.33	-0.00200396
5.34	-0.00198263
5.35	-0.0019613
5.36	-0.00193998
5.37	-0.00191868
5.38	-0.00189739
5.39	-0.00187612
5.4	-0.00185486
5.41	-0.00183361
5.42	-0.00181238
5.43	-0.00179117
5.44	-0.00176997
5.45	-0.00174879
5.46	-0.00172763
5.47	-0.00170649
5.48	-0.00168537
5.49	-0.00166427
5.5	-0.00164319
5.51	-0.00162213
5.52	-0.00160109
5.53	-0.00158008
5.54	-0.00155909
5.55	-0.00153812
5.56	-0.00151718
5.57	-0.00149626
5.58	-0.00147537
5.59	-0.0014545
5.6	-0.00143366
5.61	-0.00141285
5.62	-0.00139206
5.63	-0.0013713
5.64	-0.00135058
5.65	-0.00132988
5.66	-0.00130921
5.67	-0.00128857
5.68	-0.00126796
5.69	-0.00124739
5.7	-0.00122684
5.71	-0.00120633
5.72	-0.00118585
5.73	-0.0011654
5.74	-0.00114499
5.75	-0.00112461
5.76	-0.00110427
5.77	-0.00108396
5.78	-0.00106369
5.79	-0.00104346
5.8	-0.00102326
5.81	-0.0010031
5.82	-0.000982972
5.83	-0.000962886
5.84	-0.000942839
5.85	-0.00092283
5.86	-0.000902861
5.87	-0.000882931
5.88	-0.000863042
5.89	-0.000843194
5.9	-0.000823386
5.91	-0.00080362
5.92	-0.000783895
5.93	-0.000764213
5.94	-0.000744574
5.95	-0.000724978
5.96	-0.000705425
5.97	-0.000685916
5.98	-0.000666451
5.99	-0.000647031
6	-0.000627655
6.01	-0.000608325
6.02	-0.000589041
6.03	-0.000569803
6.04	-0.000550611
6.05	-0.000531466
6.06	-0.000512368
6.07	-0.000493318
6.08	-0.000474315
6.09	-0.00045536
6.1	-0.000436454
6.11	-0.000417597
6.12	-0.000398789
6.13	-0.00038003
6.14	-0.000361322
6.15	-0.000342663
6.16	-0.000324055
6.17	-0.000305497
6.18	-0.00028699
6.19	-0.000268535
6.2	-0.000250131
6.21	-0.000231779
6.22	-0.00021348
6.23	-0.000195233
6.24	-0.000177039
6.25	-0.000158897
6.26	-0.000140809
6.27	-0.000122775
6.28	-0.000104794
6.29	-8.68681e-05
6.3	-6.89961e-05
6.31	-5.11788e-05
6.32	-3.34164e-05
6.33	-1.57091e-05
6.34	1.94273e-06
6.35	1.95389e-05
6.36	3.70792e-05
6.37	5.45634e-05
6.38	7.19912e-05
6.39	8.93624e-05
6.4	0.000106677
6.41	0.000123934
6.42	0.000141134
6.43	0.000158277
6.44	0.000175361
6.45	0.000192388
6.46	0.000209357
6.47	0.000226268
6.48	0.000243119
6.49	0.000259913
6.5	0.000276647
6.51	0.000293322
6.52	0.000309937
6.53	0.000326494
6.54	0.00034299
6.55	0.000359427
6.56	0.000375803
6.57	0.000392119
6.58	0.000408375
6.59	0.00042457
6.6	0.000440705
6.61	0.000456778
6.62	0.000472791
6.63	0.000488742
6.64	0.000504632
6.65	0.00052046
6.66	0.000536227
6.67	0.000551931
6.68	0.000567574
6.69	0.000583154
6.7	0.000598672
6.71	0.000614128
6.72	0.000629521
6.73	0.000644852
6.74	0.000660119
6.75	0.000675324
6.76	0.000690465
6.77	0.000705544
6.78	0.000720559
6.79	0.00073551
6.8	0.000750398
6.81	0.000765223
6.82	0.000779983
6.83	0.00079468
6.84	0.000809312
6.85	0.000823881
6.86	0.000838385
6.87	0.000852825
6.88	0.000867201
6.89	0.000881512
6.9	0.000895758
6.91	0.00090994
6.92	0.000924057
6.93	0.000938109
6.94	0.000952096
6.95	0.000966019
6.96	0.000979876
6.97	0.000993668
6.98	0.00100739
6.99	0.00102106
7	0.00103465
7.01	0.00104818
7.02	0.00106165
7.03	0.00107505
7.04	0.00108838
7.05	0.00110165
7.06	0.00111485
7.07	0.00112799
7.08	0.00114106
7.09	0.00115407
7.1	0.001167
7.11	0.00117988
7.12	0.00119268
7.13	0.00120543
7.14	0.0012181
7.15	0.00123071
7.16	0.00124325
7.17	0.00125573
7.18	0.00126814
7.19	0.00128048
7.2	0.00129276
7.21	0.00130497
7.22	0.00131712
7.23	0.00132919
7.24	0.00134121
7.25	0.00135315
7.26	0.00136503
7.27	0.00137684
7.28	0.00138859
7.29	0.00140027
7.3	0.00141188
7.31	0.00142343
7.32	0.00143491
7.33	0.00144632
7.34	0.00145767
7.35	0.00146895
7.36	0.00148017
7.37	0.00149131
7.38	0.0015024
7.39	0.00151341
7.4	0.00152436
7.41	0.00153524
7.42	0.00154606
7.43	0.00155681
7.44	0.00156749
7.45	0.0015781
7.46	0.00158865
7.47	0.00159914
7.48	0.00160956
7.49	0.00161991
7.5	0.00163019
7.51	0.00164041
7.52	0.00165056
7.53	0.00166065
7.54	0.00167067
7.55	0.00168062
7.56	0.00169051
7.57	0.00170033
7.58	0.00171008
7.59	0.00171977
7.6	0.00172939
7.61	0.00173895
7.62	0.00174844
7.63	0.00175787
7.64	0.00176723
7.65	0.00177652
7.66	0.00178575
7.67	0.00179491
7.68	0.00180401
7.69	0.00181304
7.7	0.00182201
7.71	0.00183091
7.72	0.00183974
7.73	0.00184851
7.74	0.00185721
7.75	0.00186585
7.76	0.00187443
7.77	0.00188294
7.78	0.00189138
7.79	0.00189976
7.8	0.00190807
7.81	0.00191632
7.82	0.0019245
7.83	0.00193262
7.84	0.00194068
7.85	0.00194867
7.86	0.00195659
7.87	0.00196446
7.88	0.00197225
7.89	0.00197998
7.9	0.00198765
7.91	0.00199526
7.92	0.0020028
7.93	0.00201027
7.94	0.00201769
7.95	0.00202503
7.96	0.00203232
7.97	0.00203954
7.98	0.0020467
7.99	0.00205379
8	0.00206082
8.01	0.00206779
8.02	0.00207469
8.03	0.00208153
8.04	0.00208831
8.05	0.00209503
8.06	0.00210168
8.07	0.00210827
8.08	0.0021148
8.09	0.00212126
8.1	0.00212766
8.11	0.002134
8.12	0.00214028
8.13	0.00214649
8.14	0.00215265
8.15	0.00215874
8.16	0.00216477
8.17	0.00217073
8.18	0.00217664
8.19	0.00218248
8.2	0.00218827
8.21	0.00219399
8.22	0.00219965
8.23	0.00220525
8.24	0.00221079
8.25	0.00221626
8.26	0.00222168
8.27	0.00222704
8.28	0.00223233
8.29	0.00223757
8.3	0.00224274
8.31	0.00224785
8.32	0.00225291
8.33	0.0022579
8.34	0.00226284
8.35	0.00226771
8.36	0.00227253
8.37	0.00227728
8.38	0.00228198
8.39	0.00228662
8.4	0.00229119
8.41	0.00229571
8.42	0.00230017
8.43	0.00230457
8.44	0.00230892
8.45	0.0023132
8.46	0.00231743
8.47	0.00232159
8.48	0.0023257
8.49	0.00232975
8.5	0.00233375
8.51	0.00233768
8.52	0.00234156
8.53	0.00234538
8.54	0.00234914
8.55	0.00235285
8.56	0.0023565
8.57	0.00236009
8.58	0.00236362
8.59	0.0023671
8.6	0.00237052
8.61	0.00237389
8.62	0.0023772
8.63	0.00238045
8.64	0.00238365
8.65	0.00238679
8.66	0.00238987
8.67	0.0023929
8.68	0.00239588
8.69	0.00239879
8.7	0.00240166
8.71	0.00240447
8.72	0.00240722
8.73	0.00240992
8.74	0.00241256
8.75	0.00241515
8.76	0.00241769
8.77	0.00242017
8.78	0.00242259
8.79	0.00242497
8.8	0.00242729
8.81	0.00242955
8.82	0.00243176
8.83	0.00243392
8.84	0.00243603
8.85	0.00243808
8.86	0.00244008
8.87	0.00244203
8.88	0.00244392
8.89	0.00244576
8.9	0.00244755
8.91	0.00244929
8.92	0.00245098
8.93	0.00245261
8.94	0.00245419
8.95	0.00245572
8.96	0.0024572
8.97	0.00245863
8.98	0.00246
8.99	0.00246133
9	0.0024626
9.01	0.00246383
9.02	0.002465
9.03	0.00246612
9.04	0.0024672
9.05	0.00246822
9.06	0.00246919
9.07	0.00247011
9.08	0.00247099
9.09	0.00247181
9.1	0.00247259
9.11	0.00247331
9.12	0.00247399
9.13	0.00247462
9.14	0.0024752
9.15	0.00247573
9.16	0.00247621
9.17	0.00247664
9.18	0.00247703
9.19	0.00247737
9.2	0.00247766
9.21	0.0024779
9.22	0.0024781
9.23	0.00247825
9.24	0.00247835
9.25	0.0024784
9.26	0.00247841
9.27	0.00247837
9.28	0.00247828
9.29	0.00247815
9.3	0.00247797
9.31	0.00247775
9.32	0.00247748
9.33	0.00247717
9.34	0.0024768
9.35	0.0024764
9.36	0.00247595
9.37	0.00247545
9.38	0.00247491
9.39	0.00247432
9.4	0.00247369
9.41	0.00247302
9.42	0.0024723
9.43	0.00247154
9.44	0.00247073
9.45	0.00246988
9.46	0.00246898
9.47	0.00246805
9.48	0.00246707
9.49	0.00246604
9.5	0.00246497
9.51	0.00246387
9.52	0.00246271
9.53	0.00246152
9.54	0.00246028
9.55	0.002459
9.56	0.00245768
9.57	0.00245632
9.58	0.00245491
9.59	0.00245347
9.6	0.00245198
9.61	0.00245045
9.62	0.00244888
9.63	0.00244727
9.64	0.00244562
9.65	0.00244393
9.66	0.0024422
9.67	0.00244043
9.68	0.00243862
9.69	0.00243677
9.7	0.00243487
9.71	0.00243294
9.72	0.00243097
9.73	0.00242896
9.74	0.00242692
9.75	0.00242483
9.76	0.0024227
9.77	0.00242054
9.78	0.00241834
9.79	0.0024161
9.8	0.00241382
9.81	0.0024115
9.82	0.00240915
9.83	0.00240675
9.84	0.00240433
9.85	0.00240186
9.86	0.00239936
9.87	0.00239681
9.88	0.00239424
9.89	0.00239162
9.9	0.00238897
9.91	0.00238629
9.92	0.00238357
9.93	0.00238081
9.94	0.00237801
9.95	0.00237518
9.96	0.00237232
9.97	0.00236942
9.98	0.00236648
9.99	0.00236351
10	0.00236051
10.01	0.00235747
10.02	0.00235439
10.03	0.00235128
10.04	0.00234814
10.05	0.00234497
10.06	0.00234175
10.07	0.00233851
10.08	0.00233523
10.09	0.00233192
10.1	0.00232858
10.11	0.0023252
10.12	0.00232179
10.13	0.00231835
10.14	0.00231487
10.15	0.00231137
10.16	0.00230783
10.17	0.00230426
10.18	0.00230065
10.19	0.00229702
10.2	0.00229335
10.21	0.00228965
10.22	0.00228592
10.23	0.00228216
10.24	0.00227837
10.25	0.00227455
10.26	0.0022707
10.27	0.00226682
10.28	0.0022629
10.29	0.00225896
10.3	0.00225499
10.31	0.00225098
10.32	0.00224695
10.33	0.00224289
10.34	0.0022388
10.35	0.00223468
10.36	0.00223053
10.37	0.00222635
10.38	0.00222214
10.39	0.00221791
10.4	0.00221364
10.41	0.00220935
10.42	0.00220503
10.43	0.00220068
10.44	0.00219631
10.45	0.00219191
10.46	0.00218748
10.47	0.00218302
10.48	0.00217853
10.49	0.00217402
10.5	0.00216948
10.51	0.00216492
10.52	0.00216033
10.53	0.00215571
10.54	0.00215106
10.55	0.00214639
10.56	0.0021417
10.57	0.00213698
10.58	0.00213223
10.59	0.00212746
10.6	0.00212266
10.61	0.00211783
10.62	0.00211299
10.63	0.00210811
10.64	0.00210322
10.65	0.00209829
10.66	0.00209335
10.67	0.00208838
10.68	0.00208338
10.69	0.00207837
10.7	0.00207332
10.71	0.00206826
10.72	0.00206317
10.73	0.00205806
10.74	0.00205292
10.75	0.00204777
10.76	0.00204258
10.77	0.00203738
10.78	0.00203215
10.79	0.00202691
10.8	0.00202164
10.81	0.00201634
10.82	0.00201103
10.83	0.00200569
10.84	0.00200034
10.85	0.00199496
10.86	0.00198956
10.87	0.00198413
10.88	0.00197869
10.89	0.00197323
10.9	0.00196774
10.91	0.00196224
10.92	0.00195671
10.93	0.00195117
10.94	0.0019456
10.95	0.00194002
10.96	0.00193441
10.97	0.00192879
10.98	0.00192314
10.99	0.00191748
11	0.0019118
11.01	0.00190609
11.02	0.00190037
11.03	0.00189463
11.04	0.00188887
11.05	0.0018831
11.06	0.0018773
11.07	0.00187149
11.08	0.00186565
11.09	0.0018598
11.1	0.00185394
11.11	0.00184805
11.12	0.00184215
11.13	0.00183623
11.14	0.00183029
11.15	0.00182434
11.16	0.00181836
11.17	0.00181238
11.18	0.00180637
11.19	0.00180035
11.2	0.00179431
11.21	0.00178826
11.22	0.00178219
11.23	0.0017761
11.24	0.00177
11.25	0.00176388
11.26	0.00175775
11.27	0.0017516
11.28	0.00174543
11.29	0.00173925
11.3	0.00173306
11.31	0.00172685
11.32	0.00172063
11.33	0.00171439
11.34	0.00170813
11.35	0.00170187
11.36	0.00169559
11.37	0.00168929
11.38	0.00168298
11.39	0.00167666
11.4	0.00167032
11.41	0.00166397
11.42	0.00165761
11.43	0.00165123
11.44	0.00164484
11.45	0.00163843
11.46	0.00163202
11.47	0.00162559
11.48	0.00161915
11.49	0.00161269
11.5	0.00160623
11.51	0.00159975
11.52	0.00159326
11.53	0.00158675
11.54	0.00158024
11.55	0.00157371
11.56	0.00156717
11.57	0.00156063
11.58	0.00155407
11.59	0.00154749
11.6	0.00154091
11.61	0.00153432
11.62	0.00152771
11.63	0.0015211
11.64	0.00151447
11.65	0.00150783
11.66	0.00150119
11.67	0.00149453
11.68	0.00148786
11.69	0.00148119
11.7	0.0014745
11.71	0.00146781
11.72	0.0014611
11.73	0.00145438
11.74	0.00144766
11.75	0.00144093
11.76	0.00143418
11.77	0.00142743
11.78	0.00142067
11.79	0.0014139
11.8	0.00140713
11.81	0.00140034
11.82	0.00139355
11.83	0.00138674
11.84	0.00137993
11.85	0.00137311
11.86	0.00136629
11.87	0.00135945
11.88	0.00135261
11.89	0.00134576
11.9	0.0013389
11.91	0.00133204
11.92	0.00132517
11.93	0.00131829
11.94	0.00131141
11.95	0.00130451
11.96	0.00129762
11.97	0.00129071
11.98	0.0012838
11.99	0.00127688
12	0.00126996
12.01	0.00126303
12.02	0.00125609
12.03	0.00124915
12.04	0.0012422
12.05	0.00123525
12.06	0.00122829
12.07	0.00122133
12.08	0.00121436
12.09	0.00120738
12.1	0.0012004
12.11	0.00119342
12.12	0.00118643
12.13	0.00117943
12.14	0.00117243
12.15	0.00116543
12.16	0.00115842
12.17	0.00115141
12.18	0.00114439
12.19	0.00113737
12.2	0.00113035
12.21	0.00112332
12.22	0.00111629
12.23	0.00110925
12.24	0.00110221
12.25	0.00109517
12.26	0.00108812
12.27	0.00108107
12.28	0.00107402
12.29	0.00106697
12.3	0.00105991
12.31	0.00105285
12.32	0.00104578
12.33	0.00103872
12.34	0.00103165
12.35	0.00102458
12.36	0.0010175
12.37	0.00101043
12.38	0.00100335
12.39	0.000996268
12.4	0.000989187
12.41	0.000982103
12.42	0.000975018
12.43	0.000967931
12.44	0.000960842
12.45	0.000953752
12.46	0.000946661
12.47	0.000939569
12.48	0.000932476
12.49	0.000925381
12.5	0.000918286
12.51	0.00091119
12.52	0.000904093
12.53	0.000896996
12.54	0.000889898
12.55	0.0008828
12.56	0.000875702
12.57	0.000868603
12.58	0.000861504
12.59	0.000854405
12.6	0.000847307
12.61	0.000840208
12.62	0.00083311
12.63	0.000826012
12.64	0.000818914
12.65	0.000811817
12.66	0.000804721
12.67	0.000797625
12.68	0.000790531
12.69	0.000783437
12.7	0.000776344
12.71	0.000769252
12.72	0.000762162
12.73	0.000755072
12.74	0.000747985
12.75	0.000740898
12.76	0.000733813
12.77	0.00072673
12.78	0.000719648
12.79	0.000712569
12.8	0.000705491
12.81	0.000698415
12.82	0.000691342
12.83	0.00068427
12.84	0.000677201
12.85	0.000670134
12.86	0.000663069
12.87	0.000656007
12.88	0.000648948
12.89	0.000641891
12.9	0.000634837
12.91	0.000627786
12.92	0.000620738
12.93	0.000613693
12.94	0.000606651
12.95	0.000599612
12.96	0.000592576
12.97	0.000585544
12.98	0.000578515
12.99	0.00057149
13	0.000564469
13.01	0.000557451
13.02	0.000550436
13.03	0.000543426
13.04	0.00053642
13.05	0.000529417
13.06	0.000522419
13.07	0.000515425
13.08	0.000508435
13.09	0.000501449
13.1	0.000494468
13.11	0.000487491
13.12	0.000480519
13.13	0.000473552
13.14	0.000466589
13.15	0.000459631
13.16	0.000452678
13.17	0.000445729
13.18	0.000438786
13.19	0.000431848
13.2	0.000424915
13.21	0.000417988
13.22	0.000411065
13.23	0.000404148
13.24	0.000397237
13.25	0.000390331
13.26	0.00038343
13.27	0.000376536
13.28	0.000369647
13.29	0.000362764
13.3	0.000355886
13.31	0.000349015
13.32	0.00034215
13.33	0.000335291
13.34	0.000328438
13.35	0.000321591
13.36	0.000314751
13.37	0.000307917
13.38	0.00030109
13.39	0.000294269
13.4	0.000287455
13.41	0.000280647
13.42	0.000273846
13.43	0.000267052
13.44	0.000260265
13.45	0.000253485
13.46	0.000246712
13.47	0.000239945
13.48	0.000233186
13.49	0.000226435
13.5	0.00021969
13.51	0.000212953
13.52	0.000206223
13.53	0.000199501
13.54	0.000192786
13.55	0.000186079
13.56	0.000179379
